,query_order,query_len,session_end,query_dwell_time,BEGIN_SEARCH_count,JUMP_IN_count,MOUSE_MOVE_count,JUMP_OUT_count,QUERY_REFORM_count,HOVER_count,CLICK_count,SCROLL_count,OVER_count,SEARCH_END_count,GOTO_PAGE_count,clicked_doc_count,query_relevance_count,query_key_count,task_relevance_count,task_key_count,query_nDCG3,query_nDCG5,query_nDCG10,task_nDCG3,task_nDCG5,task_nDCG10,query_precision3,query_precision5,query_precision10,task_precision3,task_precision5,task_precision10,num_of_click3,ave_query_relevant_score,ave_task_relevant_score,new_unique_query_terms_num,query_similarity,click_precision_query,click_precision_task,num_of_click5,num_of_click10,click_depth,state
1305,1,10,0,-22938.04691380496,1,9,36,3,1,51,0,107,0,0,0,4,0,0,1,0,0.13458426395720557,0.89727606946118,1.021278426069036,0.5608363079114812,1.0691833982821612,0.6837867931404903,1.0080445248057521,0.48716862486892953,0.9849562049012649,0.9886265953709449,0.8343051824848184,1.0246611782484756,1,3.0110624128916403,1.7217803779189358,0.08433991449807808,0.05382559336561074,0.7669366330524613,0.40839301190615185,0,0,1,0
1306,1,-3,0,42384.76074499914,1,1,80,5,0,54,0,17,0,0,0,1,0,0,2,1,0.46167834149572606,0.4914180659326644,0.66304014761528,0.44702941280037256,0.9823466952602601,1.0645966444887092,0.645218075491371,0.8001780882222376,1.0061594316265807,1.0182120619449502,-0.18626522826360542,0.8923531402525312,0,2.813564136305492,0.45473110065835837,0.083691461895442,0.5284588993515184,0.9971274839753008,0.5572932846440254,0,1,6,1
1307,1,13,0,324944.25306396536,0,3,66,1,0,19,9,5,0,0,0,0,1,1,5,0,0.4307975701436452,0.8718650941564788,0.8060613667395209,0.8436240294376903,0.9958057938748521,0.6701864750880722,0.31995438019288935,0.8015823881030486,0.7760439853091398,1.0094689501776475,0.5597349301748656,1.0102987100945868,1,2.913063369529495,2.040149277136492,0.15082031173842494,-0.022906709002170518,0.7125721733000221,0.5114771515490748,0,0,2,0
1308,1,1,0,135242.2931815364,0,2,71,3,0,26,3,78,0,0,0,0,0,1,1,1,0.9281432526832185,0.9525559927550385,0.5599408672782882,0.901354594908684,1.033792656757031,0.6869989577839897,0.9918923519436266,0.9825443353362024,0.8064806940161944,1.0120309007041142,0.165597872436485,1.0048931924803575,0,3.083637495596626,1.2186130233379329,0.9396065992713888,0.02482640929227548,0.9911937080656692,0.044394979917242575,1,2,3,1
1309,5,10,0,591.051389391745,1,0,-3,0,1,29,0,2,1,0,0,5,0,1,1,3,-0.10070897898844594,0.5123727786660706,0.7407214298626905,0.12582232906124916,0.7058903794502931,0.8660261804217183,1.0051494173105302,0.2863585023276862,0.3980314151285479,1.0063398000255666,0.9735260249776205,0.585178935229336,0,2.9497674661770708,0.2525839702193898,0.148175923743389,0.3143890635533202,0.9719248705291365,0.9901517950461031,1,0,4,0
1310,6,2,0,136933.55862673162,0,1,72,2,0,15,1,146,0,0,0,0,0,0,4,1,0.5460170225318629,0.16837630183252722,0.5621734290313516,0.8503909880647218,0.3549586082532274,-0.05864631408478421,0.0031444170397688653,0.5509298535495827,0.9999858727745818,0.14638234687999724,0.830216667522707,0.6303174397161296,1,2.83222498141315,2.088309719244247,0.017399860947889534,0.015636737733911076,0.9941193413150952,0.3261118691801384,2,0,6,0
1311,1,5,1,39729.70144267853,1,1,17,1,2,39,0,10,1,0,0,0,1,0,2,0,0.3962928611802319,0.810701117561546,0.875280479839653,0.8862778199245285,0.9234467644117921,0.9955997241744614,0.9700384409111695,0.8093970499633326,0.7582844187411306,1.0318333391899053,0.9878424358675314,0.6355308441357462,0,3.0397639464405097,3.06804426578149,0.908757076779446,-0.005146895824002814,0.9746877336098998,0.6241359590271995,0,0,2,0
1312,0,11,0,46129.764990162206,5,1,80,3,0,13,0,356,0,0,0,3,0,0,0,0,0.512688211570986,0.41629861618333486,0.8246247500278641,0.3343793535428788,0.9245631691316325,0.9706670092230323,0.9894490862130223,0.7771900413597423,0.8706821817105697,0.6625059202413777,0.9775663839540593,0.8259696614340576,2,-0.3942911521831169,0.09092636816792753,-0.2105589624303489,0.614881187377355,0.9704984742131428,0.8578824747749083,1,4,-1,0
1313,5,12,0,12715.337069614372,1,1,73,1,0,8,1,54,0,0,0,0,1,0,1,1,0.39355670613037996,0.8651360978971555,0.946338741178949,1.0066643766285313,0.992119082024449,1.025535583037116,1.0033376227584667,0.7954687253939419,0.9732490742337911,0.993381789962529,0.7857505259481501,0.954750710038811,0,-0.2526192173852985,-0.05464436189000992,-0.055334206260232555,0.02316271140990006,-0.090556500800387,0.6840035759560886,0,0,3,0
1314,0,19,0,6940.523544293053,3,0,99,2,0,7,2,203,0,0,0,0,0,2,1,1,0.6986171726612634,0.2422898629827182,0.9447332828682675,0.02586060487989171,0.9991528438187876,0.983928347828799,0.6948970060784906,0.7948133528568835,0.9903409905113847,0.47013679231688654,0.9942656400696988,0.9783355861203931,0,0.07691613854415683,2.8865721623802143,0.36890992571059755,0.3684378534230047,0.4759415829840807,-0.1311222406301506,0,1,3,1
1315,4,36,0,91.00472585156967,1,2,32,0,1,22,0,10,0,0,0,3,0,0,0,0,0.10325048894827565,-0.017371567901063957,0.798177405159061,0.19364334615889497,0.6968104910277262,0.6807275053494883,1.0021070788489135,0.9860331942739329,0.9805613189223571,0.7082804834673126,0.9960488567373521,0.592506288632894,0,2.813570793201938,0.1392553455235631,0.9230526829809143,-0.0407737828775566,-0.13181798669778902,-0.14950394213535817,3,0,6,3
1316,2,7,0,12546.246978353902,0,2,49,1,1,18,2,-3,0,0,0,1,1,0,4,0,0.16457432448641932,0.6124722682492666,0.7481095298469784,0.8931730079628157,0.10107947765674352,0.7445544827158413,0.9864836694600532,0.6035842514458385,0.8621412602928513,0.9972334382890814,0.984510950253385,0.8148571296155991,0,2.991906707624038,1.9666919813282333,0.10548511304927503,-0.005715826295907977,-0.10373076098557112,0.3935576167165705,0,0,-3,0
1317,2,12,0,55854.402593569306,1,4,18,0,0,16,0,-9,0,0,0,0,1,3,0,3,0.5318080120676527,0.7544700648537602,0.4711838120185905,0.9393550626264482,0.9121869562335806,1.0466882366241725,0.6563264026379374,0.9942621359113768,0.788095019461453,0.6729344134437754,0.5255771210023675,0.9909062826398469,0,2.992192706617862,3.2548672451053027,0.9229233205653101,1.0834961651519812,0.9751661740619001,0.5407749221442087,0,0,27,1
1318,2,6,0,34953.969963624135,0,4,29,3,0,35,0,-13,0,0,0,6,1,3,2,1,0.5402077500185936,1.025659221926769,0.8922068238902557,0.9314907124435499,1.0055462725504989,0.9301819396274515,0.7089924075492784,0.7989604789707223,0.9854240714494334,0.6895043492751988,0.7683562812643007,0.790359906254709,0,0.17174198196409696,1.321713051426068,-0.10167670033302673,0.5969574199264523,0.9774619848959434,1.0091415749316253,0,0,0,0
1319,4,5,0,66233.61028437791,1,3,-12,15,0,-1,0,3,0,0,0,3,0,1,1,0,0.5741135640279267,0.9288633138920641,0.5604697133063119,0.08640153245967902,0.9592046143394258,0.8696711151355441,0.9933298296238942,0.9722382349848638,-0.3418126275087792,0.6386274693664813,0.9887971283276098,0.9684938276202398,0,2.822369213234076,-0.10088665230034939,-0.07818540593066908,0.01759163986333847,0.9566391857513831,-0.15186109989204802,0,0,2,2
1320,0,1,0,860485.8509300489,0,2,49,2,0,45,1,30,0,0,0,0,0,3,2,0,0.40589573474941987,0.8936642575538695,0.6166212174609567,0.7985896495616757,0.986273833566949,0.694699099533424,0.986212820995526,0.7732146971150606,0.8078174953786939,1.0289260139753142,0.9872428642063807,0.9085375039902871,2,0.3082178014138688,0.18175555625804865,0.1511673473137458,0.5687893848735531,0.47729726815932455,1.0022800506697822,0,0,10,1
1321,12,7,0,106965.40452158925,0,2,61,0,0,54,2,317,0,0,0,2,3,1,0,2,0.9296818340110166,0.6975774898739215,0.9849363759179702,0.6388732269086991,0.37802824522138356,1.0029759080288132,0.6647974887467933,0.2798911585001155,0.9913517999145878,1.0021491385306913,0.9639733944281332,0.5501963062043727,0,2.3380260003648927,3.1899986687886277,-0.10797973574020925,0.029172874701707385,0.21586178620526292,0.9829566042213664,0,0,0,0
1322,6,2,0,64937.76009722612,0,0,83,1,1,12,2,-11,0,0,0,0,0,0,2,2,0.6169753911168715,0.734503167836292,0.8770227340619027,0.18688511923080625,0.8675873277764414,0.8441029651832646,0.6558555064424911,0.7878673959459126,1.0146658494697414,1.031223395019236,1.0206088544266128,0.8128802826003371,2,2.9576618255846143,2.068194755032071,1.0347224592923836,0.333562392554903,1.0212156733279674,0.9788980464403744,1,0,-2,2
1323,12,2,0,-2104.4976147603593,0,0,68,0,1,26,1,59,0,0,0,2,0,4,0,0,0.3279192010133985,0.7077890216636412,0.50750104632424,-0.03614267549396337,0.5461706166743606,1.0247859669161261,0.6378912022533205,-0.44621963661385233,0.9868048893458262,0.6647799052039352,0.9830860169053736,0.6440534008023541,0,2.904572556360987,1.229394557447903,0.0625543684732382,0.003373698504934119,0.956662293455188,0.9641512213368695,0,0,4,0
1324,2,3,0,31080.98727026755,1,0,54,2,0,6,1,13,0,0,0,0,1,0,0,0,0.7025909117022804,0.8708461197945733,0.5705162159281688,0.3600728970186745,1.0440320383032615,0.9550290762709,0.6835800131689942,0.9821502463795159,0.5538274520041345,0.5402530122907121,0.9887880139821971,1.0061212388535636,0,0.2743633637800297,3.225921777966975,0.20502579060519546,0.030682646075346747,0.998574021367624,-0.11012652478358712,5,0,6,1
1325,1,13,0,42025.89546895636,0,1,114,5,1,31,1,194,0,0,0,5,0,2,2,0,0.7960268654416397,0.12950561508829228,0.8465618959263388,0.5710203934575382,-0.08198848868294321,0.8442459516269197,0.9845662590838922,0.7814541666898687,0.9225899479760012,0.7037014744708411,1.0044824971681083,0.7892743563274927,1,2.8065614806585164,1.1284827741390686,0.48631168032031225,0.8365822751662544,0.9780154897712862,0.8020576804895743,5,0,-1,0
1326,1,4,0,-15957.818665333645,1,2,-3,3,1,33,1,-37,0,0,0,1,0,1,1,1,-0.09394675522034734,0.654533509454776,0.9352205419045733,0.4308122629053688,0.33139342610473377,1.008702635665056,0.9767860842061221,0.48444068070446533,0.898215425082127,1.0246100123798918,1.0041043276960457,0.8795215929180069,0,2.932326168658806,2.7882176149751134,0.10387090616307826,0.9673523595661115,0.9809490434139553,0.9889941530249867,1,0,25,0
1327,1,11,0,85254.4147017789,1,4,49,1,0,6,3,0,0,0,0,4,1,0,0,0,1.045094844145663,0.864495644983112,0.8715791000711007,0.9822166159392083,1.1122429003842673,0.9589922557453258,0.9975005899719832,0.772517934935094,0.7555386411942632,0.6795910319059818,0.9743580395405694,0.7683694883063475,2,2.90757244513859,2.131418983828591,0.9469359886053109,0.7042382773877072,0.9935005393694913,1.0019168469502604,2,0,0,0
1328,3,2,0,135977.0601847456,1,0,92,0,0,37,0,75,0,0,0,0,0,2,0,0,0.5711511308789732,0.7635427438343024,0.8653750659625475,0.10965090050639453,0.8991825171977557,0.9134651305572833,0.9747808504170956,0.8096831536696264,1.0219101313607035,0.9940108341416029,1.0027571368831054,0.9975199739846652,0,2.9457575431440195,-0.31501842739146674,0.013796151961222136,0.49917841305539407,0.6787497271318638,-0.09591041650178403,1,0,24,0
1329,1,9,0,121535.71266133663,1,2,9,3,0,39,3,22,1,0,0,0,0,1,2,2,0.651180255081847,0.7501281482617305,0.8669423280678273,-0.033471736087902396,1.0489465197284844,0.8829717818671674,0.9925357323316588,0.9952376981642507,0.977358832081963,1.0239743156723047,1.0220530582210414,0.7784239260996093,0,2.8542935916647525,1.9906792395729795,-0.007351356480769178,-0.05476548502627121,0.9627956942504683,0.5321276530131284,2,0,5,1
1330,6,5,0,229714.65453531925,1,0,-76,3,1,24,0,-3,0,0,0,0,2,0,4,3,0.05392898180884699,0.43604439862843913,0.8431923249828901,0.010570703718968955,1.0961231937572178,0.8370934696489654,-0.3404859377588326,1.0146189640577088,0.7948069339851499,0.674247922691912,0.7682063844729332,0.9915731069680348,1,2.988614286212764,2.7801157159736736,0.30662474769323067,0.37184711516667746,0.9640724884760358,0.5540414654653555,4,0,-2,0
1331,4,28,0,228484.56177415972,1,2,28,0,0,11,0,129,1,0,0,1,0,0,1,0,0.4858963228374931,0.7460761264543376,0.7332715459692115,0.8052430376010119,0.8720828914347665,1.0718166543796244,0.6465375952196235,0.9967285551092538,1.0107940278381418,0.9890913050703121,0.9850252605186399,0.8703382658910809,0,2.830725182643958,0.31856965483510113,-0.051466436620809575,0.058149963919982305,0.9811469994098847,1.0196153645937616,0,0,1,0
1332,2,8,0,71124.9792316372,1,0,28,6,0,48,1,141,1,0,0,2,1,0,1,0,0.9302055506523043,0.5451869539962612,0.9337837108776773,0.3843312114033004,0.8319660604727883,0.9171406800546581,0.6243418259695197,0.9932942384331293,0.8034695930177915,1.027908407901922,0.23298492227112083,0.8204696892027039,0,2.5438937427023633,0.25992713087041447,0.591135209925632,0.617154719795583,0.9601888172809528,0.08212081078297703,3,0,-2,1
1333,0,3,0,39218.05444032496,1,7,5,1,1,65,2,-9,0,0,0,1,0,1,1,0,0.4056369001053914,0.6530661569465943,0.7451563745144496,0.8493246764824212,1.0032890190650963,0.8024949805330341,0.2737301159082933,0.7629099307305612,0.8132087551277088,1.0348823437141152,0.6209645120289194,0.7083248608177722,0,1.7423140964580226,0.8566914534875831,0.5057718574340627,0.7700164893038026,0.9874694560080806,0.9868099227964653,1,1,0,1
1334,1,7,0,22669.02266068555,1,1,32,0,1,23,9,-6,0,0,0,1,0,1,1,2,0.4808541437267437,0.928493396535589,0.890417550028346,0.6240994622943511,0.5040661188574195,0.9155080999131952,0.6926242111759794,0.9742455064529674,1.00763697566981,0.08973281349655354,0.9812125705211049,0.880560601514229,0,-0.14627603637370473,2.1643509537361263,0.09093298450288581,0.000837163127000628,-0.0949511804293026,0.9988827343185777,1,0,14,1
1335,3,5,0,99094.27121026698,0,2,9,1,0,10,2,-11,0,0,0,0,1,3,0,0,0.5900084542502082,0.7362440990289864,0.6578850742655394,0.44130578110132007,1.0156658470179447,0.8510792277049166,0.9989493459660997,0.7692491690691309,0.7667556962381532,1.0026374002303526,0.9797887575006285,0.1774915629788995,0,2.9685337648455477,0.04954662567263313,0.09201439437037928,0.376710133343889,1.0075253510467757,1.026601924615861,1,4,2,0
1336,4,2,0,104442.05978605263,1,1,51,3,1,38,1,1,0,0,0,1,3,1,1,0,0.36662335632887116,0.15386049266337276,0.7035043497615107,0.648838831802439,0.2819440652781306,0.6707710882464061,0.6531985041415043,0.8040829546793762,0.9706101890816881,0.6808587789401624,0.9797653688006358,0.9887591301852678,0,1.051836682130896,2.4339571502433524,0.36653344387721054,0.6328732269806172,1.012730936950863,0.5420808353691978,0,0,0,1
1337,1,0,0,17265.252559023582,1,1,112,3,1,10,1,68,0,0,0,4,1,0,3,0,0.48104697856891176,0.8152485109170581,0.8040083349970197,-0.07905347077256279,0.9034504041570132,0.7587481086373281,0.9863094532309344,1.0008949464465282,1.0049299250904298,0.6721111127231254,0.5147488282386528,0.7777488092542325,1,3.004069923053635,0.2831079048213978,-0.04365986029046903,0.2740795625930258,0.9706147316385084,1.0226972228696967,0,0,-1,0
1338,0,5,0,34701.05512580337,1,4,122,0,1,-1,0,8,0,0,0,3,3,0,2,0,0.03682886686281772,0.6863434080278025,0.7444369580252232,0.6754143335896153,0.3962721035452026,1.036679649099371,0.6313884725234117,0.971289210171256,0.4563847923212648,0.7057779525992057,0.7990155010214446,0.9920059092567749,0,3.0723170520982315,1.7869438946336644,-0.1393497747678279,1.0772616445623227,0.967831305186058,0.9930876687963159,1,0,-2,1
1339,7,6,0,157764.6303260757,0,0,55,2,0,20,1,37,0,0,0,1,0,1,3,0,0.9545582841582422,0.7250749092532782,0.9684727074533809,0.2402671840896155,0.6090194655323193,0.8230308635615925,0.9966105567187543,0.9856148128623129,0.9983420228591504,0.2730127315724462,0.9902940268021612,1.031912528849706,0,0.7081453487608885,2.795489013564466,0.32007994648821514,0.02596763720195716,0.9603680999331552,0.9935661311228488,0,0,0,1
1340,7,8,0,385620.66559789533,1,4,33,4,1,36,4,1,0,0,0,1,6,0,0,1,0.421126306757917,0.7355080230770837,0.8934267868064837,0.6090860898625097,0.7430375035688808,0.9451554793040218,0.9839218656102449,0.0052178170953695105,0.9705177577445845,1.0097352745404629,0.2726255167487873,1.035875502167144,0,1.881316730051656,0.041727488661622576,0.9565898166730527,0.41033265975500366,-0.0836476444234065,1.0399527220321885,1,0,8,2
1341,1,12,1,84961.24226058571,1,4,69,1,0,13,3,107,0,0,0,0,1,0,0,0,0.6207908674790791,0.9784036542650194,0.880396085559842,0.8905584683703454,0.9286500682757818,0.7334439239063375,0.9992577583084846,0.9927577749970784,-0.01514703672528682,0.9998505365305359,1.0265519481564973,0.7396992863870352,1,0.09224568286422007,2.2433287908755,0.9843219969757013,0.17269107537637218,0.9934257126490519,0.9785399015105619,1,0,3,1
1342,0,16,0,309209.586957571,1,2,70,2,0,7,3,-6,0,0,0,0,3,1,1,0,0.9289166248424648,0.35982737900914785,0.7344717762482822,0.1047013247625374,0.8132840262701386,0.9160686916723682,0.9995792290619168,0.778846507521912,0.9247421172293466,0.6874870626460071,0.8012803110448568,0.9146339628079518,1,2.819721682306459,2.5510079665641476,0.34612990146510175,0.058064330964641815,-0.12271513601915748,0.9945457820070962,0,0,-1,1
1343,0,12,0,136286.82298358684,1,3,-3,3,0,26,1,-7,1,0,0,1,1,2,0,2,0.796975747514927,0.6403807350329211,0.7026133749554434,0.22658633403687187,0.9051194966932672,0.9796174813656102,0.6133008597217545,0.9899723072268333,0.8734811760887686,1.0186637099878602,0.9788705373237766,0.7582877842111788,0,2.845531052304456,2.926129381704035,-0.18911631882635122,0.06237513516022421,0.9860820131517771,0.7125789885286249,0,0,2,0
1344,2,14,0,668985.8107414825,1,2,63,0,2,38,0,72,0,0,0,1,0,0,5,0,0.9655468853977563,0.8641704639900152,0.9610256432287192,0.6399399827936811,0.7947834335853461,-0.25600137056141287,0.6619206831068332,0.789114817785109,0.7024707220747816,0.6824562732265353,0.5239297388395534,0.834488266086661,0,1.0140542639006533,-0.07636752120498484,0.9196996860748827,-0.018858240388217488,0.9739720772560287,0.9760293670083445,0,0,1,0
1345,3,4,0,377085.03796294326,1,5,23,8,1,6,4,124,0,0,0,2,0,0,0,1,0.24534154564147653,0.8151256354782778,-0.011288112765462543,0.7127790172884547,0.3893039077159862,0.8776594919361805,0.667785682442878,0.9926695510513757,0.8178843215303708,0.5333707581167082,0.9798546116265506,0.7816851202649094,0,1.0774367127249975,2.8876324239167475,0.128436980144424,0.01425626569835655,0.9711646519209455,0.5744665730733092,2,0,0,1
1346,1,11,0,92365.0747530999,1,4,36,0,1,30,0,81,0,0,0,3,2,0,0,0,-0.2021727140442529,0.7435753939969593,0.8768305117373203,0.28397735772966975,0.6627640113514308,1.047979179538288,0.65583435414218,0.7697097014526966,0.2730844280704485,0.9838517143395327,0.8180074625438063,0.7697033501778545,3,-0.18813080424557582,2.0527170268665142,-0.09751671995302436,0.5684857772862786,0.9896408504923789,0.9760249927831338,3,0,3,0
1347,9,10,0,113887.31125000496,1,0,74,3,0,11,3,108,0,0,0,2,4,2,1,0,0.7383906699404137,0.5188831876627726,0.9068225983556006,0.5405901452117574,0.9395153635955947,0.6478903181034568,0.5754577024863777,1.0005922798596136,0.7890395178391967,0.9927632517339349,0.8049403203755836,0.7236514797875819,0,2.445192821048875,0.13515513191657508,0.8943400817627521,-0.010982588996078128,-0.055303625933693715,0.6739305556712853,1,4,1,1
1348,2,2,0,-74413.77028811869,0,2,179,0,0,14,3,-4,0,0,0,2,1,0,0,0,0.5444365473691033,1.101460854445558,0.9245297824109489,0.4003255426073617,1.0800266919919663,0.8744111410289992,-0.10155388107960903,0.49292681156448914,0.9651790697142002,1.0171166093070956,0.9835158812973158,0.7600722956724014,0,2.279492623015959,0.7692785800568136,0.3702123586599337,-0.020997103467109927,0.9914907439322361,0.8390967822590156,0,0,1,2
1349,7,4,0,31409.740029739944,0,0,5,2,1,14,2,-10,1,0,0,4,1,0,1,0,-0.0877252693632754,0.8870366585761718,0.6122690715141523,0.19962490198800956,0.4264399217197177,1.0488417435000557,0.9781042846256028,0.9851868053751501,0.9780621046596233,1.0254395063863566,0.9709215763915354,0.6957795101115605,0,2.271764226923075,2.3964711275538795,-0.1709819273642064,0.016263969017033437,0.9957374313564638,0.5410679691303897,0,0,32,1
1350,7,0,0,127286.69377547369,1,1,38,3,0,9,0,-19,0,0,0,1,1,3,2,3,0.15200324298564516,0.9157577008748087,0.9702261501106697,0.489764099286582,1.08462902465123,0.983222658734603,0.9900050251879228,0.9753791266734296,1.0278715580798845,0.6739316686524761,0.19750255432656627,0.7857182507235609,0,1.962471226184668,0.16285413209464744,0.9403017463136695,0.5995494782033827,0.98988930551757,0.7226412301411997,1,0,0,0
1351,0,28,0,149699.552194739,1,7,76,0,0,14,1,-3,0,0,0,1,2,0,0,1,0.9355869762156267,1.0487415429260596,0.7908279636589983,0.4170906011830755,0.791831456527304,1.0483942808663402,1.0037509271927183,0.9892853803422652,1.0149146854182478,1.007861119163128,0.9713691817863798,0.7093129172307845,2,1.7623975296646224,3.2379161024699856,-0.1293764937367339,0.6571357382314398,0.9652783660696822,0.9152479146510192,2,0,-2,2
1352,1,13,0,14716.515923818428,0,4,18,0,1,17,1,48,0,0,0,1,3,0,3,0,0.4345071207864978,0.5646913401585154,0.5692040051262803,0.5739982190511379,0.6879813862491114,1.0074424382673401,0.6537862288883216,0.7806057850434726,0.9704470842718799,0.6494128484121355,0.7186027371144765,0.7727638932525653,0,1.7470733104841973,0.9755866253566667,-0.019288951425275383,0.7013448151063739,0.9898046973640862,0.005986265017299652,3,0,25,0
1353,1,3,0,40253.49438071869,1,1,74,1,0,3,0,114,0,0,0,0,2,1,5,2,0.43913630806617887,0.27471956771362516,0.7806192332392913,0.9606025987804137,0.9204119441303805,0.9663439539508019,1.0086041518790105,0.8118931885664491,0.8958381232001895,0.6643642616233664,0.7947969963374589,1.0001016557001128,0,2.3521550125016413,1.1305387586236881,-0.008704383896610879,1.0764067342960286,0.018127263850247835,0.596625278872999,1,0,1,1
1354,2,3,0,76806.46440201145,1,0,-5,1,0,10,2,60,0,0,0,4,2,2,1,0,0.15951548129491816,0.8265761612426517,0.8142808645813006,0.760877260455659,0.8570640091304427,0.9974314624383568,0.6550402715104214,1.0010491529327272,0.9680842907722309,0.2714456796652211,0.7937713691055606,1.002346784319529,0,2.5744208223136993,1.0833764229759624,0.2237857328572762,0.9229853692846861,1.0093984557195768,0.9828314496722464,0,0,0,0
1355,4,7,0,151675.18245055064,1,1,-7,0,0,20,0,-11,0,0,0,1,1,3,4,0,-0.02395404253263045,0.8955521232072132,0.8562695636972023,0.6217345031148694,1.0859436342522892,0.8811847698867628,-0.20950411911955094,1.001570375437328,0.8667462909892327,0.6851415144046237,0.9844820439064146,0.7828526336185794,0,2.8346161552586473,0.26459290046352324,0.23261664285351222,0.2346338947958558,0.9909631544709456,0.9607333163535321,2,0,32,0
1356,3,12,0,117774.37185202209,2,14,122,4,1,15,0,1,0,0,0,2,2,0,3,0,0.8881812081655294,0.6180754182986851,0.7746437060039247,0.983883839543944,0.8911036454115246,0.49632439257176686,1.0157884883409098,-0.0040993454241395055,0.8058982140383587,0.4731994110312369,0.9875637195099353,1.008004900228648,2,3.0173752788486436,1.7380150701591832,1.074742812092652,0.2654437646757607,1.0108950605281812,1.0319210506009977,3,0,1,1
1357,1,12,0,295029.78969348886,1,1,141,12,0,19,0,35,1,0,0,2,3,2,0,0,0.8470792913036892,0.7377766682506119,0.8797529753143072,0.23429176133000668,0.5200568817857338,0.9824279489888198,0.9760922610830106,0.7882971500540578,1.0009737237996672,0.6788979043127609,1.0021901866332832,1.0292485173942572,0,2.874604565819072,0.4943828988855725,0.26085172995804634,-0.027149922321780814,0.9714967502080457,0.6075336608381698,0,2,0,0
1358,3,4,0,82593.61025988164,0,2,10,0,1,56,1,-2,0,0,0,3,3,0,0,0,0.587397465758269,0.3678568283826108,0.7017585527444892,0.4830230317792328,0.5936102764562685,0.5876988273968594,0.9978492428537059,0.9842596076851745,0.7822255208742325,0.9852683006082951,1.0317089580429957,1.0279881281793835,0,2.6823323792555764,3.1654680832690905,0.951567562126724,0.03249548690624586,0.994127344945766,0.988733180879348,0,0,32,0
1359,4,2,0,293430.19064261916,1,3,16,0,1,0,3,20,1,0,0,1,4,0,0,0,0.3863926724367843,0.7279858890639634,0.6347821258950119,0.785668584535132,0.6288313682548179,0.996113058520242,0.6635641922032153,0.5692874754988498,0.985439180108325,0.5025646944700634,0.9885339502491284,0.6745712306726122,0,-0.18659288362382864,2.413968180361934,0.9357854272315765,-0.007766243032899664,0.9688883857318624,0.9445148981235765,1,0,-2,0
1360,0,0,0,204448.20347663196,0,0,12,4,0,40,2,186,0,0,0,2,0,0,3,0,0.5322513295997076,0.6605851520471342,0.8643565729928626,1.045087775366162,0.3466999379889705,1.0480482175876655,0.6354829654433078,0.5357167600527659,0.9735454771626447,1.0071067943148633,0.9855205780486561,0.9882463449768708,2,2.992370679264405,0.7526852567734056,0.08394195503622656,-0.02251207733054936,-0.08072381265616609,0.9490095437978202,3,0,31,1
1361,2,14,0,31003.54672603403,1,1,249,0,0,34,0,-6,1,0,0,2,1,2,1,1,0.7057418020706483,0.7640215806406901,0.8887163826324732,1.0098196617791226,0.7743430122904393,1.0062167641823905,1.0146342484976725,0.5082488861258039,0.7620983481034282,0.3805997919176388,1.0164999739422487,0.8280752880559569,0,2.9247719017695473,1.6835539617177928,0.9211638973938902,1.0877413782915892,1.0091433292766743,0.995718594064846,0,0,1,0
1362,4,10,0,184156.42286941624,1,2,3,2,0,30,2,-8,1,0,0,0,0,0,1,1,0.7507224290548136,1.0503845628193098,-0.20374588370993,0.322260896812188,0.7744502773896801,0.9540019474140186,1.0049408992301636,0.832919513324339,0.49261327125775567,1.0196142674018385,0.9759537679727963,0.8376962638775124,1,2.9814220364342474,2.025297383425178,0.060171782008468316,-0.02753021937396314,0.9939360090170951,0.9797043468144591,0,0,0,1
1363,2,10,0,84213.50116342778,0,4,92,2,1,29,0,21,0,0,0,1,3,0,0,2,0.31822488249203007,0.5116570685163581,0.9153098141911885,0.3622273372393729,0.6742286509895341,1.0689326649082418,0.056467394649408253,0.7947651568141653,1.0154593164065877,0.7021085082351122,0.981996396098468,0.8037096888049805,0,3.0222482643453055,-0.14200620781836049,0.039710999058047536,0.0366540978640701,-0.0027648254021802833,0.9811347132176778,1,0,6,0
1364,1,9,0,40239.1644662456,1,0,60,1,0,6,0,2,0,0,0,2,1,2,3,0,0.12288767510752047,1.0092664371627056,0.7519723926128574,0.8760796965816107,0.8680347585925845,0.869599974931997,0.9991449293858308,0.767088233186889,0.702535196996741,1.006688301717378,-0.24050366156544467,0.8097789704855417,1,1.0268298715016373,1.075698208436493,0.4422259655985622,0.5151987736242172,0.9983086689375547,0.8635757028263963,0,1,7,0
1365,4,13,1,134877.25310833205,0,0,10,3,1,18,0,-7,0,0,0,0,6,1,1,0,0.5277175586765004,0.4840780176736524,0.5794162766447659,0.9603211199109429,0.6077024092433159,0.6403297259658158,0.6392578260775538,0.7926155431564477,0.86704768867705,0.7079070349890197,0.7892061344446966,0.7768951252170955,1,0.392754669146535,0.20254608922671918,0.8925294432636961,0.6235812255649039,0.9578758007322556,0.5588765270841003,0,0,0,0
