,index,id,studentID,task_id,score,content,time_stamp,target,session_id,query_order,query_len,session_end,query_dwell_time,BEGIN_SEARCH_count,JUMP_IN_count,MOUSE_MOVE_count,JUMP_OUT_count,QUERY_REFORM_count,HOVER_count,CLICK_count,SCROLL_count,OVER_count,SEARCH_END_count,GOTO_PAGE_count,clicked_doc_count,query_relevance_count,query_key_count,task_relevance_count,task_key_count,query_nDCG3,query_nDCG5,query_nDCG10,task_nDCG3,task_nDCG5,task_nDCG10,query_precision3,query_precision5,query_precision10,task_precision3,task_precision5,task_precision10,num_of_click3,ave_query_relevant_score,ave_task_relevant_score,new_unique_query_terms_num,query_similarity,click_precision_query,click_precision_task,num_of_click5,num_of_click10,click_depth,state
609,493,729,2016011317,11,1,TIMESTAMP=1513319993759	USER=2016011317	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513320000000.0,0,208,2,8,0,11004.0,2,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,29,1
610,494,730,2016011317,11,2,TIMESTAMP=1513320142713	USER=2016011317	TASK=11	QUERY= 清华大学陈明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,208,3,10,0,129942.0,1,4,79,4,1,22,4,139,0,0,0,4,3,1,3,3,0.530721274,0.446167089,0.766295911,0.361531611,0.323889223,0.705762189,0.666666667,0.6,0.8,0.666666667,0.6,0.8,1,1.666666667,2.666666667,0.2,0.8,0.75,0.75,2,2,7,2
611,495,731,2016011317,11,5,TIMESTAMP=1513320176453	USER=2016011317	TASK=11	QUERY= 清华大学陈明游泳馆具体位置	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513320000000.0,1,208,4,14,0,21720.0,1,1,62,1,1,16,1,0,0,0,0,1,1,1,1,1,1.0,0.722726573,0.922211739,1.0,0.722726573,0.923845607,1.0,0.6,0.7,1.0,0.6,0.7,1,3.0,3.0,0.285714286,0.714285714,1.0,1.0,1,0,1,3
612,172,732,2014012437,2,2,TIMESTAMP=1513320230176	USER=2014012437	TASK=2	QUERY= 北京周边　旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,209,1,8,0,342563.0,1,5,179,5,1,50,5,93,0,0,0,5,5,5,5,4,0.497201365,0.600563435,0.808565823,0.470786921,0.615593061,0.788568729,0.666666667,0.6,0.8,0.666666667,0.6,0.8,2,2.8,2.0,1.0,0.0,1.0,1.0,3,1,9,1
613,496,733,2016011317,11,2,TIMESTAMP=1513320286044	USER=2016011317	TASK=11	QUERY= 清华大学陈明游泳馆价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,208,5,12,1,90241.0,3,4,134,4,0,26,3,275,1,0,2,3,3,1,3,2,0.301679181,0.258261447,0.641507751,0.703918089,0.529607215,0.857064576,0.666666667,0.6,0.8,0.666666667,0.6,0.8,1,1.666666667,2.333333333,0.125,0.625,1.0,1.0,2,0,5,3
614,173,734,2014012437,2,3,TIMESTAMP=1513320326855	USER=2014012437	TASK=2	QUERY= 北京周边　旅游　一周	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,209,2,11,0,74362.0,2,4,143,4,1,42,3,131,0,0,1,3,3,3,3,3,0.696730701,0.794190882,0.910881057,0.417511385,0.572211779,0.768946993,1.0,1.0,1.0,1.0,1.0,1.0,1,2.333333333,2.333333333,0.111111111,0.888888889,1.0,1.0,2,1,10,1
615,174,735,2014012437,2,2,TIMESTAMP=1513320560015	USER=2014012437	TASK=2	QUERY= 北京周边　旅游　休闲度假	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,209,3,13,0,219509.0,1,4,123,4,1,46,4,124,0,0,0,4,4,4,4,4,0.830810337,0.765260639,0.936527122,0.494931689,0.52518844,0.741029881,1.0,1.0,0.9,1.0,1.0,0.9,1,2.25,2.0,0.307692308,0.615384615,1.0,1.0,1,2,9,1
616,480,736,2016011317,4,4,TIMESTAMP=1513320598991	USER=2016011317	TASK=4	QUERY= 坐飞机手提行李规格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,210,1,10,0,130134.0,1,4,80,4,1,14,3,21,0,0,0,2,1,1,1,1,0.530721274,0.552440412,0.727117595,0.612898479,0.624330183,0.741643904,0.666666667,0.8,0.8,0.666666667,0.8,0.8,1,1.5,1.0,1.0,0.0,0.5,0.5,1,0,1,2
617,175,737,2014012437,2,3,TIMESTAMP=1513320683054	USER=2014012437	TASK=2	QUERY=五日游　北京周边	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,209,4,8,0,101375.0,1,3,26,3,1,12,2,0,0,0,0,2,2,2,2,2,1.0,1.0,0.996871796,1.0,1.0,0.995639178,1.0,1.0,0.9,1.0,1.0,0.9,1,2.5,2.0,0.142857143,0.428571429,1.0,1.0,1,0,1,1
618,481,738,2016011317,4,3,TIMESTAMP=1513320718052	USER=2016011317	TASK=4	QUERY= 坐飞机手提行李重量	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,210,2,10,0,98879.0,1,2,107,2,1,28,2,176,0,0,0,2,2,2,2,2,1.0,1.0,0.995611636,1.0,0.916532372,0.974056947,1.0,1.0,1.0,1.0,1.0,1.0,1,2.5,2.5,0.166666667,0.666666667,1.0,1.0,1,0,3,2
619,176,739,2014012437,2,3,TIMESTAMP=1513320753573	USER=2014012437	TASK=2	QUERY=木兰围场	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,209,5,4,1,61099.0,1,1,45,1,0,12,1,50,1,0,0,1,1,1,1,0,0.731840728,0.806194168,0.907214832,0.494931689,0.575530086,0.796523657,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,1.0,0.333333333,0.0,1.0,1.0,0,1,6,2
620,482,740,2016011317,4,4,TIMESTAMP=1513320829185	USER=2016011317	TASK=4	QUERY= 坐飞机不能带上飞机	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,210,3,10,0,101742.0,1,1,70,1,1,4,1,0,0,0,0,1,1,1,1,1,1.0,1.0,0.998438409,0.696730701,0.75387269,0.911889598,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,3.0,0.285714286,0.285714286,1.0,1.0,0,0,0,2
621,483,741,2016011317,4,5,TIMESTAMP=1513320915812	USER=2016011317	TASK=4	QUERY= 坐飞机托运行李规格和重量	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513320000000.0,1,210,4,13,1,70650.0,1,2,29,2,0,6,2,0,1,0,0,2,2,2,2,2,1.0,1.0,1.0,0.865920364,0.790635589,0.949913762,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,0.529411765,0.235294118,1.0,1.0,1,0,3,2
622,188,742,2014012437,10,4,TIMESTAMP=1513321101580	USER=2014012437	TASK=10	QUERY= iphone6　价格　香港	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,211,1,14,0,100128.0,1,2,50,2,1,16,2,0,0,0,0,2,2,2,2,2,1.0,1.0,1.0,0.612898479,0.824091013,0.824091013,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,2.5,1.0,0.0,1.0,1.0,1,0,2,3
623,189,743,2014012437,10,3,TIMESTAMP=1513321306332	USER=2014012437	TASK=10	QUERY= iphone6港版　关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,211,2,13,0,176752.0,1,11,175,11,1,74,7,44,0,0,0,6,5,5,5,5,0.478056233,0.584121675,0.769471503,0.478056233,0.584121675,0.769471503,1.0,0.8,0.857142857,1.0,0.8,0.857142857,3,1.833333333,1.833333333,0.1875,0.625,0.833333333,0.833333333,5,0,5,3
624,190,744,2014012437,10,3,TIMESTAMP=1513321408091	USER=2014012437	TASK=10	QUERY= iphone6港版　国内运营商	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,211,3,16,0,86322.0,1,3,91,3,1,34,3,0,0,0,0,3,3,2,3,2,0.690318783,0.825956268,0.825956268,0.731840728,0.846931217,0.846931217,1.0,1.0,1.0,1.0,1.0,1.0,2,1.666666667,1.666666667,0.277777778,0.611111111,1.0,1.0,2,0,2,3
625,191,745,2014012437,10,4,TIMESTAMP=1513321539194	USER=2014012437	TASK=10	QUERY= iphone6港版　如何在香港购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,211,4,18,1,98332.0,1,4,125,4,0,40,4,22,1,0,0,4,4,4,4,4,0.830810337,0.738292053,0.915381825,1.0,0.803862535,0.9640647,1.0,0.8,0.857142857,1.0,0.8,0.857142857,2,2.75,3.0,0.272727273,0.5,1.0,1.0,2,1,6,2
626,487,746,2016011317,8,4,TIMESTAMP=1513321868305	USER=2016011317	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,212,1,5,1,808186.0,1,4,67,4,0,18,3,20,1,0,0,3,3,3,3,3,0.612135869,0.719680286,0.879512405,0.612135869,0.719680286,0.879134312,1.0,1.0,0.8,1.0,1.0,0.8,1,3.0,3.0,1.0,0.0,1.0,1.0,2,0,4,1
627,177,747,2014012437,3,4,TIMESTAMP=1513322003296	USER=2014012437	TASK=3	QUERY= 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,214,1,6,0,244179.0,1,3,49,3,1,38,3,44,0,0,0,3,2,1,2,1,0.530721274,0.547394237,0.710926022,0.612898479,0.635941001,0.711229155,0.666666667,0.8,0.7,0.666666667,0.8,0.7,0,1.333333333,1.333333333,1.0,0.0,0.666666667,0.666666667,2,0,5,1
628,488,748,2016011317,10,2,TIMESTAMP=1513322064661	USER=2016011317	TASK=10	QUERY= iphone6港版	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,213,1,10,0,49792.0,1,2,52,2,1,8,2,0,0,0,0,2,2,1,2,1,0.630929754,0.630929754,0.630929754,0.630929754,0.630929754,0.630929754,0.5,0.5,0.5,0.5,0.5,0.5,1,2.0,2.0,1.0,0.0,1.0,1.0,1,0,1,1
629,489,749,2016011317,10,5,TIMESTAMP=1513322129194	USER=2016011317	TASK=10	QUERY= iphone6港版能否在内地用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513320000000.0,1,213,2,16,0,56350.0,1,2,53,2,1,12,2,0,0,0,0,2,2,2,2,2,0.696730701,0.689962447,0.892597278,0.696730701,0.689962447,0.892597278,1.0,1.0,1.0,1.0,1.0,1.0,1,2.5,2.5,0.375,0.625,1.0,1.0,1,0,1,3
630,178,750,2014012437,3,2,TIMESTAMP=1513322161248	USER=2014012437	TASK=3	QUERY= 死飞自行车　价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,214,2,9,0,139110.0,2,6,183,6,1,60,6,141,0,0,1,6,6,3,5,3,0.361531611,0.370403565,0.691797804,0.361531611,0.491980185,0.716037581,0.666666667,0.8,0.8,0.666666667,0.8,0.9,1,1.666666667,1.5,0.333333333,0.666666667,1.0,0.833333333,2,1,17,2
631,490,751,2016011317,10,5,TIMESTAMP=1513322189681	USER=2016011317	TASK=10	QUERY= iphone6港版带进内地需不需要缴税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513320000000.0,1,213,3,20,0,52222.0,1,1,56,1,1,18,1,0,0,0,0,1,1,1,1,1,0.597761092,0.709291253,0.81987281,0.428571429,0.587013387,0.767457953,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,0.304347826,0.52173913,1.0,1.0,1,0,2,3
632,179,752,2014012437,3,1,TIMESTAMP=1513322192152	USER=2014012437	TASK=3	QUERY= 死飞自行车　清华大学　售点	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513320000000.0,0,214,3,14,0,23104.0,1,0,50,0,1,8,0,0,0,0,0,0,0,0,0,0,0.673293462,0.91287814,0.91287814,0.337351973,0.676361008,0.676361008,0.666666667,0.75,0.75,0.333333333,0.5,0.5,0,0.0,0.0,0.4,0.466666667,0.0,0.0,0,0,29,2
633,491,753,2016011317,10,5,TIMESTAMP=1513322225952	USER=2016011317	TASK=10	QUERY= iphone6价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513320000000.0,1,213,4,10,1,27188.0,1,2,26,2,0,8,2,0,1,0,0,2,2,2,2,2,1.0,1.0,0.997463909,0.493700933,0.530137188,0.791462317,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,0.095238095,0.380952381,1.0,1.0,1,0,2,2
634,180,754,2014012437,3,2,TIMESTAMP=1513322288136	USER=2014012437	TASK=3	QUERY= 死飞自行车　购买注意事项	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,214,4,13,0,84339.0,1,4,89,4,1,48,3,172,0,0,0,3,3,0,3,1,0.861759968,0.869988814,0.916774515,0.830810337,0.76056453,0.901594936,1.0,1.0,0.9,1.0,1.0,0.9,2,1.0,1.333333333,0.315789474,0.368421053,1.0,1.0,2,0,3,3
635,181,757,2014012437,3,3,TIMESTAMP=1513322359952	USER=2014012437	TASK=3	QUERY= 死飞自行车　怎么买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,214,5,10,1,60020.0,1,2,81,2,0,14,2,53,1,0,0,2,2,1,2,0,0.435758817,0.383281219,0.730229231,0.234639363,0.293120314,0.681943918,0.666666667,0.8,0.9,0.666666667,0.8,0.9,0,1.5,1.0,0.133333333,0.533333333,1.0,1.0,0,1,7,3
636,476,759,2016011317,2,5,TIMESTAMP=1513322724672	USER=2016011317	TASK=2	QUERY= 北京周边景点	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513320000000.0,1,216,1,7,1,135973.0,1,4,53,4,0,18,3,43,1,0,0,3,3,3,3,3,0.865920364,0.771892007,0.940347449,0.843573758,0.755741521,0.937286101,1.0,0.8,0.8,1.0,0.8,0.8,1,3.0,2.333333333,1.0,0.0,1.0,1.0,2,0,5,1
637,182,760,2014012437,4,4,TIMESTAMP=1513322884190	USER=2014012437	TASK=4	QUERY= 国际航班　行李规定	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,217,1,10,1,260347.0,1,3,66,3,0,22,3,69,1,0,0,3,3,3,3,3,1.0,0.85393165,0.957743694,1.0,0.842092653,0.964614893,1.0,0.8,0.9,1.0,0.8,0.9,1,2.666666667,2.666666667,1.0,0.0,1.0,1.0,1,1,8,2
638,474,761,2016011317,1,4,TIMESTAMP=1513322974683	USER=2016011317	TASK=1	QUERY= 十人破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,218,1,7,0,110472.0,1,4,61,4,1,26,3,87,0,0,0,3,3,3,3,3,0.690318783,0.851826437,0.887007596,0.690318783,0.851826437,0.880973537,1.0,1.0,1.0,1.0,1.0,1.0,1,2.666666667,2.666666667,1.0,0.0,1.0,1.0,2,0,4,1
639,475,762,2016011317,1,4,TIMESTAMP=1513323117282	USER=2016011317	TASK=1	QUERY= 员工培训 破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,218,2,10,1,124445.0,1,5,79,5,0,22,5,53,1,0,0,5,4,4,4,4,1.0,0.85393165,0.952622013,1.0,0.77895732,0.941419671,1.0,0.8,0.9,1.0,0.8,0.9,2,2.4,2.4,0.363636364,0.454545455,0.8,0.8,2,2,7,2
640,195,763,2014012437,12,1,TIMESTAMP=1513323120756	USER=2014012437	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513320000000.0,0,220,1,4,0,43733.0,1,1,48,1,1,6,1,47,0,0,0,1,1,1,1,1,0.590788903,0.756773775,0.870552241,0.349370093,0.603870076,0.715802316,0.666666667,0.8,0.9,0.666666667,0.8,0.8,0,3.0,2.0,1.0,0.0,1.0,1.0,0,0,0,1
641,196,764,2014012437,12,2,TIMESTAMP=1513323263365	USER=2014012437	TASK=12	QUERY= 辽宁号　基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,220,2,9,0,131400.0,1,2,55,2,1,16,2,55,0,0,0,2,1,1,1,1,0.336771959,0.421750615,0.694553913,0.336771959,0.415738266,0.667067684,0.666666667,0.8,0.9,0.666666667,0.6,0.8,0,2.0,2.0,0.555555556,0.444444444,0.5,0.5,1,0,4,2
642,197,765,2014012437,12,1,TIMESTAMP=1513323315157	USER=2014012437	TASK=12	QUERY= 辽宁号　技术参数	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513320000000.0,0,220,3,9,0,45283.0,1,2,67,2,1,12,1,0,0,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.666666667,0.5,0.5,0.666666667,0.5,0.5,0,2.0,2.0,0.307692308,0.384615385,1.0,1.0,0,0,0,3
643,477,766,2016011317,3,5,TIMESTAMP=1513323321939	USER=2016011317	TASK=3	QUERY= 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513320000000.0,1,219,1,6,0,60323.0,1,2,45,2,1,18,2,0,0,0,0,2,1,1,1,1,0.530721274,0.547394237,0.710926022,0.612898479,0.635941001,0.711229155,0.666666667,0.8,0.7,0.666666667,0.8,0.7,1,1.5,1.5,1.0,0.0,0.5,0.5,1,0,1,1
644,478,767,2016011317,3,4,TIMESTAMP=1513323361774	USER=2016011317	TASK=3	QUERY= 死飞自行车实体店 清华大学附近	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,219,2,16,0,28967.0,1,1,61,1,1,18,1,122,0,0,0,1,1,1,1,1,0.682324853,0.668898805,0.862736451,0.545096051,0.513261946,0.808367856,1.0,0.8,0.9,1.0,0.8,0.8,0,3.0,3.0,0.6,0.4,1.0,1.0,0,0,0,3
645,479,768,2016011317,3,4,TIMESTAMP=1513323400154	USER=2016011317	TASK=3	QUERY= 自行车店 清华大学附近	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,219,3,12,1,27599.0,1,2,52,2,0,20,2,139,1,0,0,2,2,2,2,0,1.0,0.85393165,0.961519433,0.857951417,0.784489736,0.866551263,1.0,0.8,0.8,1.0,0.8,0.8,1,2.0,1.0,0.0,0.733333333,1.0,1.0,2,0,5,2
646,198,769,2014012437,12,2,TIMESTAMP=1513323448997	USER=2014012437	TASK=12	QUERY= 辽宁号　优势劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,220,4,9,0,122260.0,1,5,129,5,1,38,4,69,0,0,0,4,4,4,4,3,0.281107686,0.483882878,0.699475821,0.386565657,0.397794277,0.688530441,0.666666667,0.6,0.7,0.666666667,0.6,0.7,1,2.25,2.0,0.25,0.416666667,1.0,1.0,2,1,7,3
647,199,770,2014012437,12,1,TIMESTAMP=1513323525046	USER=2014012437	TASK=12	QUERY= 辽宁号　其他航母　对比	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513320000000.0,0,220,5,12,0,63935.0,1,4,143,4,1,34,4,126,0,0,0,4,4,2,4,2,0.830810337,0.813513307,0.917646155,0.727192602,0.858588556,0.909507202,1.0,1.0,0.888888889,1.0,1.0,0.888888889,2,1.75,1.75,0.428571429,0.357142857,1.0,1.0,3,1,6,3
648,200,771,2014012437,12,2,TIMESTAMP=1513323615685	USER=2014012437	TASK=12	QUERY= 辽宁号　其他各国航母	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513320000000.0,0,220,6,11,0,77084.0,1,3,82,3,1,20,2,11,0,0,0,2,2,1,2,1,0.545096051,0.880488253,0.885505929,0.545096051,0.880488253,0.885505929,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2.0,0.153846154,0.692307692,1.0,1.0,2,0,3,3
649,201,772,2014012437,12,3,TIMESTAMP=1513323825182	USER=2014012437	TASK=12	QUERY=航母战略价值	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,220,7,6,1,188561.0,2,8,150,8,0,56,7,148,1,1,1,7,7,6,7,5,0.696730701,0.780819219,0.919718305,0.294491793,0.490110471,0.74090861,1.0,1.0,1.0,1.0,1.0,0.9,2,2.571428571,2.285714286,0.266666667,0.133333333,1.0,1.0,4,0,18,2
650,192,773,2014012437,11,1,TIMESTAMP=1513324217108	USER=2014012437	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513320000000.0,0,221,1,8,0,16511.0,1,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,29,1
651,193,774,2014012437,11,4,TIMESTAMP=1513324316636	USER=2014012437	TASK=11	QUERY= 清华大学　游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,221,2,9,0,85862.0,1,5,90,5,1,50,5,91,0,0,0,5,4,2,4,3,0.545096051,0.568732535,0.835692333,0.587420395,0.566930851,0.79803828,1.0,1.0,0.9,0.333333333,0.2,0.4,0,1.6,1.8,0.111111111,0.888888889,0.8,0.8,1,3,9,1
652,194,775,2014012437,11,3,TIMESTAMP=1513324391316	USER=2014012437	TASK=11	QUERY= 清华大学　游泳馆　位置	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513320000000.0,0,221,3,12,1,58305.0,2,7,165,7,0,52,6,130,1,0,1,6,4,0,4,3,0.658072586,0.637124619,0.859881862,0.721654198,0.784280088,0.897820171,0.666666667,0.6,0.6,0.666666667,0.6,0.6,2,0.666666667,1.5,0.181818182,0.818181818,0.666666667,0.666666667,3,2,18,3
653,183,776,2014012437,7,4,TIMESTAMP=1513324699010	USER=2014012437	TASK=7	QUERY= 戒烟的好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,222,1,6,0,63344.0,1,3,65,3,1,16,2,72,0,0,0,2,2,2,2,2,0.746215505,0.816583202,0.929244732,0.746215505,0.816583202,0.918404779,1.0,1.0,0.9,1.0,1.0,0.9,0,3.0,2.5,1.0,0.0,1.0,1.0,1,0,5,2
654,184,777,2014012437,7,4,TIMESTAMP=1513324804227	USER=2014012437	TASK=7	QUERY= 戒烟的副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513320000000.0,1,222,2,7,1,94108.0,2,3,190,3,0,52,3,155,1,0,1,3,3,2,3,2,0.640366253,0.845731438,0.875189995,0.511576142,0.587920021,0.814544693,0.666666667,0.8,0.7,0.666666667,0.8,0.7,1,2.333333333,2.333333333,0.333333333,0.444444444,1.0,1.0,2,0,4,2
655,185,778,2014012437,8,3,TIMESTAMP=1513325116106	USER=2014012437	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513330000000.0,0,223,1,5,0,124368.0,2,3,140,3,1,52,3,151,0,0,1,3,3,3,3,3,0.612135869,0.719680286,0.879512405,0.612135869,0.719680286,0.879134312,1.0,1.0,0.8,1.0,1.0,0.8,0,3.0,3.0,1.0,0.0,1.0,1.0,1,1,8,1
656,186,779,2014012437,8,3,TIMESTAMP=1513325195977	USER=2014012437	TASK=8	QUERY= 谷歌眼镜　功能	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513330000000.0,0,223,2,8,0,63169.0,1,3,96,3,1,24,3,127,0,0,0,3,2,1,2,1,0.830810337,0.794254506,0.926198839,0.830810337,0.794254506,0.926198839,1.0,1.0,1.0,1.0,1.0,1.0,2,1.333333333,1.333333333,0.375,0.625,0.666666667,0.666666667,2,1,7,3
657,187,780,2014012437,8,4,TIMESTAMP=1513325229977	USER=2014012437	TASK=8	QUERY= 谷歌眼镜　售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513330000000.0,1,223,3,8,1,29337.0,1,1,64,1,0,12,0,47,1,0,0,0,0,0,0,0,1.0,1.0,0.990518231,1.0,1.0,0.990518231,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.2,0.6,0.0,0.0,0,0,29,3
658,321,784,2015011907,11,1,TIMESTAMP=1513336786752	USER=2015011907	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513340000000.0,0,225,1,8,0,16986.0,1,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,29,2
659,322,785,2015011907,11,1,TIMESTAMP=1513336818746	USER=2015011907	TASK=11	QUERY= 清华大学 游泳	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513340000000.0,0,225,2,8,0,26966.0,1,0,105,0,1,14,0,65,0,0,0,0,0,0,0,0,0.629690883,0.619906266,0.884753757,0.530721274,0.660839795,0.767832927,1.0,1.0,1.0,0.666666667,0.8,0.5,0,0.0,0.0,0.0,0.875,0.0,0.0,0,0,29,1
660,323,786,2015011907,11,3,TIMESTAMP=1513337033001	USER=2015011907	TASK=11	QUERY= 清华大学 游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513340000000.0,0,225,3,9,1,201337.0,1,5,204,5,0,32,4,83,1,0,0,4,4,3,4,3,0.319817838,0.498073404,0.698050845,0.232260913,0.420588,0.637094722,1.0,1.0,1.0,0.333333333,0.6,0.6,1,2.0,2.25,0.125,0.875,1.0,1.0,2,1,7,2
661,797,787,2016211383,12,3,TIMESTAMP=1513337092110	USER=2016211383	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513340000000.0,0,226,1,4,0,123438.0,1,2,188,2,1,38,2,69,0,0,0,2,1,1,1,1,0.590788903,0.756773775,0.870552241,0.349370093,0.603870076,0.715802316,0.666666667,0.8,0.9,0.666666667,0.8,0.8,1,2.0,2.0,1.0,0.0,0.5,0.5,2,0,4,1
662,798,788,2016211383,12,4,TIMESTAMP=1513337152064	USER=2016211383	TASK=12	QUERY= 辽宁号舰载机数量	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513340000000.0,1,226,2,9,0,50261.0,1,1,94,1,1,22,1,0,0,0,0,1,1,1,1,1,0.746215505,0.816583202,0.924465731,0.493700933,0.710833853,0.788941772,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,2.0,0.555555556,0.444444444,1.0,1.0,0,0,0,3
663,799,789,2016211383,12,3,TIMESTAMP=1513337215248	USER=2016211383	TASK=12	QUERY= 辽宁号优势与缺点	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513340000000.0,0,226,3,9,1,56055.0,1,1,73,1,0,14,1,30,1,0,0,1,1,0,1,0,0.757923746,0.719740474,0.795307989,1.0,1.0,1.0,1.0,0.8,0.666666667,1.0,0.8,0.444444444,0,1.0,1.0,0.357142857,0.285714286,1.0,1.0,0,0,0,3
