,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick,ReformulationTime,isSegmentStart,isSegmentEnd,NumRelevantDoc_real,NumKeyDoc_real,DCG3,DCG5,DCG10,NDCG3,NDCG5,NDCG10,Precision3,Precision5,Precision10,ReciprocalRank,CBF1,CBF1_1,CBF1_2,averageRelevanceScore,irrelevantDocs30Num,new_unique_query_terms_num,query_similarity,NumOfClick3,NumOfClick5,NumOfClick6,state
1509,1,6,20.0342,0,0,0,0,0.0,0.0,0.0,0,20.0342,0.0,20.0342,0,1.0,20.0342,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1510,2,7,44.4145,0,0,0,0,0.0,0.0,0.0,0,44.4145,0.0,44.4145,0,1.0,44.4145,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.538461538,0.0,0,0,0,1
1511,3,8,76.4212,0,0,0,0,0.0,0.0,0.0,0,76.4212,0.0,76.4212,0,1.0,76.4212,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,4,0.0,0.0,0.0,0.0,0,0.416666667,0.25,0,0,0,1
1512,1,5,20.6093,0,0,0,0,0.0,0.0,0.0,0,20.6093,0.0,20.6093,0,1.0,20.6093,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1513,2,6,17.3402,0,0,0,0,0.0,0.0,0.0,0,17.3402,0.0,17.3402,0,1.0,17.3402,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.166666667,0.833333333,0,0,0,1
1514,3,4,71.4988,0,2,0,0,30.9745,61.949,3.5,6,9.5498,0.0,61.949,0,0.866434122,71.4988,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.142857143,0.428571429,1,1,1,3
1515,4,3,23.8225,0,0,0,0,0.0,0.0,0.0,0,23.8225,0.0,23.8225,0,1.0,23.8225,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.2,0.4,0,0,0,1
1516,1,2,5.0484,0,0,0,0,0.0,0.0,0.0,0,5.0484,0.0,5.0484,0,1.0,5.0484,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1517,2,2,35.503,0,0,0,0,0.0,0.0,0.0,0,35.503,0.0,35.503,0,1.0,35.503,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.5,0.0,0,0,0,1
1518,3,3,12.6087,0,0,0,0,0.0,0.0,0.0,0,12.6087,0.0,12.6087,0,1.0,12.6087,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.333333333,0.666666667,0,0,0,1
1519,4,4,20.8378,0,0,0,0,0.0,0.0,0.0,0,20.8378,0.0,20.8378,0,1.0,20.8378,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.4,0.4,0,0,0,1
1520,5,4,15.3458,0,0,0,0,0.0,0.0,0.0,0,15.3458,0.0,15.3458,0,1.0,15.3458,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.333333333,0.333333333,0,0,0,1
1521,6,4,21.8494,0,0,0,0,0.0,0.0,0.0,0,21.8494,0.0,21.8494,0,1.0,21.8494,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.333333333,0.333333333,0,0,0,1
1522,7,4,19.5215,0,0,0,0,0.0,0.0,0.0,0,19.5215,0.0,19.5215,0,1.0,19.5215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.333333333,0.333333333,0,0,0,1
1523,8,3,12.7372,0,0,0,0,0.0,0.0,0.0,0,12.7372,0.0,12.7372,0,1.0,12.7372,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.2,0.4,0,0,0,1
1524,1,3,63.0333,0,1,0,1,50.7317,50.7317,8.0,8,12.3016,1.0,50.7317,0,0.804839664,63.0333,1,0,1,0,3.130929754,3.561606312,4.867641705,0.757923746,0.719740474,0.817614969,0.8,0.8,0.8,1,0.804839664,50.7317,0.0,1.0,0,0.0,0.0,0,0,1,3
1525,2,6,62.3932,0,1,0,1,44.3843,44.3843,1.0,1,18.0089,1.0,44.3843,0,0.711364379,62.3932,0,1,1,0,3.130929754,0.0,0.0,0.757923746,0.0,0.0,0.9,0.9,0.9,1,0.711364379,44.3843,0.0,1.0,0,0.5,0.5,1,1,0,3
1526,1,1,7.3793,0,0,0,0,0.0,0.0,0.0,0,7.3793,0.0,7.3793,0,1.0,7.3793,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1527,2,4,53.4734,0,2,1,2,23.9625,47.925,2.0,3,5.5484,1.0,47.925,3,0.89624,53.4734,0,0,2,1,6.392789261,8.071671742,9.666771961,1.0,1.0,1.0,1.0,1.0,1.0,1,1.427782785,76.3484,0.0,1.5,0,0.75,0.25,2,2,0,2
1528,3,2,50.0708,0,1,1,1,35.3474,35.3474,1.0,1,14.7234,1.0,35.3474,1,0.705948377,50.0708,0,1,1,1,4.130929754,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.411896754,70.6948,0.0,2.0,0,0.2,0.2,1,1,0,2
1529,1,3,53.9026,0,2,0,1,20.96315,41.9263,4.5,5,11.9763,0.5,41.9263,0,0.777815912,53.9026,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,3,0.24435927,13.1716,0.0,1.0,0,0.0,0.0,0,2,0,3
1530,1,2,20.8123,0,0,0,0,0.0,0.0,0.0,0,20.8123,0.0,20.8123,0,1.0,20.8123,1,0,0,0,-0.75,-0.75,-0.75,0.0,0.0,3.459431619,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0
1531,2,3,10.1977,0,0,0,0,0.0,0.0,0.0,0,10.1977,0.0,10.1977,0,1.0,10.1977,0,0,0,0,1.5,1.5,0.0,0.5,0.5,0.0,0.6,0.6,0.6,3,0.0,0.0,0.0,0.0,0,0.333333333,0.666666667,0,0,0,1
1532,3,4,54.819,0,1,0,0,44.7807,44.7807,4.0,4,10.0383,0.0,44.7807,0,0.816882833,54.819,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1,0.0,0.0,0.0,0.0,0,0.25,0.75,0,1,0,3
1533,4,3,67.6756,0,1,0,0,50.3598,50.3598,2.0,2,17.3158,0.0,50.3598,0,0.744135257,67.6756,0,1,0,0,0.0,0.386852807,1.009250967,0.0,0.181541793,0.473620008,0.3,0.3,0.3,5,0.0,0.0,0.0,0.0,10,0.428571429,0.0,1,1,0,0
1534,1,2,23.8207,0,0,0,0,0.0,0.0,0.0,0,23.8207,0.0,23.8207,0,1.0,23.8207,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1535,2,3,30.6495,0,0,0,0,0.0,0.0,0.0,0,30.6495,0.0,30.6495,0,1.0,30.6495,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.5,0.25,0,0,0,1
1536,3,2,36.348,0,0,0,0,0.0,0.0,0.0,0,36.348,0.0,36.348,0,1.0,36.348,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.666666667,0,0,0,1
1537,1,2,6.9511,0,0,0,0,0.0,0.0,0.0,0,6.9511,0.0,6.9511,0,1.0,6.9511,1,1,0,0,0.5,1.317529365,2.579296251,0.234639363,0.44685353,0.708987495,0.7,0.7,0.7,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1538,1,3,17.0,0,2,0,0,7.0,14.0,3.0,4,3.0,0.0,14.0,0,0.823529412,17.0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,3
1539,2,3,17.0,0,1,0,0,10.0,10.0,2.0,2,7.0,0.0,10.0,0,0.588235294,17.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.25,0.5,1,1,0,1
1540,3,4,31.0,0,2,0,0,9.5,19.0,9.0,10,12.0,0.0,19.0,0,0.612903226,31.0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.25,0.75,0,0,2,3
1541,4,2,31.0,0,1,0,0,28.0,28.0,1.0,1,3.0,0.0,28.0,0,0.903225806,31.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.2,0.2,1,1,0,1
1542,5,2,21.0,0,0,0,0,0.0,0.0,0.0,0,21.0,0.0,21.0,0,1.0,21.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.333333333,0.333333333,0,0,0,1
1543,6,2,18.0,0,0,0,0,0.0,0.0,0.0,0,18.0,0.0,18.0,0,1.0,18.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.333333333,0.333333333,0,0,0,1
1544,1,1,32.0,0,0,0,0,0.0,0.0,0.0,0,32.0,0.0,32.0,0,1.0,32.0,1,0,0,0,4.130929754,5.722164733,8.497454597,0.646185817,0.708919406,0.879037452,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1545,2,2,85.0,0,0,0,0,0.0,0.0,0.0,0,85.0,0.0,85.0,0,1.0,85.0,0,1,0,0,2.130929754,0.0,0.0,0.515847492,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.5,0.5,0,0,0,1
1546,1,6,74.1734,0,0,0,0,0.0,0.0,0.0,0,19.1686,0.0,19.1686,0,1.0,74.1734,1,0,0,0,0.630929754,0.630929754,0.91999458,0.234639363,0.363317561,0.363317561,0.2,0.2,0.2,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0
1547,2,9,26.3148,0,0,0,0,0.0,0.0,0.0,0,55.0048,0.0,55.0048,0,1.0,26.3148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,3,0.0,0.0,0.0,0.0,0,0.4,0.5,0,0,0,1
1548,3,6,20.8103,0,0,0,0,0.0,0.0,0.0,0,20.8103,0.0,20.8103,0,1.0,20.8103,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1,0.0,0.0,0.0,0.0,0,0.1,0.5,0,0,0,1
1549,1,3,33.1164,0,2,0,1,14.69475,29.3895,1.5,2,3.7269,0.5,29.3895,0,0.887460594,33.1164,1,0,1,0,1.630929754,1.630929754,2.869822786,0.302427867,0.262616115,0.367670569,0.6,0.6,0.6,1,1.045814159,34.6336,0.0,0.5,0,0.0,0.0,2,2,0,3
1550,2,6,49.2763,0,0,0,0,0.0,0.0,0.0,0,49.2763,0.0,49.2763,0,1.0,49.2763,0,0,0,0,1.5,1.930676558,0.0,0.703918089,0.753697611,0.0,0.6,0.6,0.6,1,0.0,0.0,0.0,0.0,0,0.4,0.6,0,0,0,1
1551,3,4,37.1016,0,0,0,0,0.0,0.0,0.0,0,37.1016,0.0,37.1016,0,1.0,37.1016,0,1,0,0,1.5,1.886852807,0.0,0.363114381,0.38130108,0.0,0.6,0.6,0.6,1,0.0,0.0,0.0,0.0,0,0.0,0.6,0,0,0,1
1552,1,2,17.7204,0,0,0,0,0.0,0.0,0.0,0,17.7204,0.0,17.7204,0,1.0,17.7204,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1553,2,4,7.8051,0,0,0,0,0.0,0.0,0.0,0,7.8051,0.0,7.8051,0,1.0,7.8051,0,0,0,0,2.130929754,0.0,0.0,1.0,0.0,0.0,0.9,0.9,0.9,1,0.0,0.0,0.0,0.0,0,0.5,0.5,0,0,0,1
1554,3,4,74.9021,0,1,0,0,63.2258,63.2258,2.0,2,11.6763,0.0,63.2258,0,0.844112515,74.9021,0,1,0,0,1.0,1.817529365,0.0,0.469278726,0.709527204,0.0,0.8,0.8,0.8,1,0.0,0.0,0.0,0.0,10,0.2,0.6,1,1,0,3
1555,1,3,15.138,0,0,0,0,0.0,0.0,0.0,0,15.138,0.0,15.138,0,1.0,15.138,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1556,2,3,21.4439,0,0,0,0,0.0,0.0,0.0,0,21.4439,0.0,21.4439,0,1.0,21.4439,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,0.0,0.0,0.0,0.0,0,0.4,0.2,0,0,0,1
1557,3,3,84.4963,0,1,0,0,63.231,63.231,1.0,1,21.2653,0.0,63.231,0,0.748328625,84.4963,0,1,0,0,1.5,0.0,0.0,0.306573596,0.0,0.0,0.6,0.6,0.6,3,0.0,0.0,0.0,0.0,10,0.25,0.5,1,1,0,3
1558,1,3,54.0053,0,1,0,1,46.4571,46.4571,1.0,1,7.5482,1.0,46.4571,0,0.860232236,54.0053,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.860232236,46.4571,0.0,1.0,0,0.0,0.0,1,1,0,3
1559,2,6,15.1479,0,0,0,0,0.0,0.0,0.0,0,15.1479,0.0,15.1479,0,1.0,15.1479,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.5,0.5,0,0,0,1
1560,3,2,31.7354,0,1,1,1,22.2334,22.2334,1.0,1,9.502,1.0,22.2334,1,0.700586726,31.7354,0,0,1,1,3.630929754,4.791488175,6.038912801,0.567972696,0.6645321,0.837537578,0.5,0.5,0.5,1,1.401173453,44.4668,0.0,2.0,0,0.0,0.333333333,1,1,0,2
1561,4,3,46.4349,0,0,0,0,0.0,0.0,0.0,0,46.4349,0.0,46.4349,0,1.0,46.4349,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.5,0.25,0,0,0,1
1562,5,2,41.2801,0,0,0,0,0.0,0.0,0.0,0,41.2801,0.0,41.2801,0,1.0,41.2801,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.25,0.25,0,0,0,1
1563,1,3,42.4723,0,0,0,0,0.0,0.0,0.0,0,42.4723,0.0,42.4723,0,1.0,42.4723,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1564,2,2,15.3195,0,0,0,0,0.0,0.0,0.0,0,15.3195,0.0,15.3195,0,1.0,15.3195,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.25,0.25,0,0,0,1
1565,3,2,27.6967,0,0,0,0,0.0,0.0,0.0,0,27.6967,0.0,27.6967,0,1.0,27.6967,0,0,0,0,1.5,1.886852807,2.573682305,0.703918089,0.639945385,0.833482055,0.6,0.6,0.6,1,0.0,0.0,0.0,0.0,0,0.333333333,0.333333333,0,0,0,0
1566,4,5,27.7055,0,0,0,0,0.0,0.0,0.0,0,27.7055,0.0,27.7055,0,1.0,27.7055,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,3,0.0,0.0,0.0,0.0,0,0.666666667,0.166666667,0,0,0,1
1567,1,5,71.3472,0,2,0,0,21.1324,42.2648,1.5,2,29.0824,0.0,42.2648,0,0.592382042,71.3472,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2,0,3
1568,2,2,94.7251,0,2,0,0,45.27715,90.5543,2.0,3,4.1708,0.0,90.5543,0,0.955969432,94.7251,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.166666667,0.166666667,2,2,0,3
1569,1,6,108.0316,0,0,0,0,0.0,0.0,0.0,0,108.0316,0.0,108.0316,0,1.0,108.0316,1,0,0,0,0.5,0.886852807,0.0,0.234639363,0.416181156,0.0,0.4,0.4,0.4,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0
1570,2,5,48.8412,0,0,0,0,0.0,0.0,0.0,0,48.8412,0.0,48.8412,0,1.0,48.8412,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1,0.0,0.0,0.0,0.0,0,0.25,0.375,0,0,0,1
1571,1,5,16.3163,0,0,0,0,0.0,0.0,0.0,0,16.3163,0.0,16.3163,0,1.0,16.3163,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1572,2,6,27.3066,0,0,0,0,0.0,0.0,0.0,0,27.3066,0.0,27.3066,0,1.0,27.3066,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,3,0.0,0.0,0.0,0.0,0,0.285714286,0.571428571,0,0,0,1
1573,1,3,25.8837,0,0,0,0,0.0,0.0,0.0,0,25.8837,0.0,25.8837,0,1.0,25.8837,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1574,2,2,20.1002,0,0,0,0,0.0,0.0,0.0,0,20.1002,0.0,20.1002,0,1.0,20.1002,0,0,0,0,-0.473197315,-0.796204734,-1.27197723,0.0,0.0,1.368939526,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0.0,0.666666667,0,0,0,0
1575,3,2,16.002,0,0,0,0,0.0,0.0,0.0,0,16.002,0.0,16.002,0,1.0,16.002,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,2,0.0,0.0,0.0,0.0,0,0.333333333,0.333333333,0,0,0,1
1576,4,5,17.4046,0,0,0,0,0.0,0.0,0.0,0,17.4046,0.0,17.4046,0,1.0,17.4046,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,2,0.0,0.0,0.0,0.0,0,0.6,0.4,0,0,0,1
1577,5,2,11.1791,30,0,0,0,0.0,0.0,0.0,0,44.0974,0.0,44.0974,0,1.0,11.1791,0,1,0,0,-0.375,-0.375,0.0,0.0,0.0,0.0,0.425,0.425,0.425,10,0.0,0.0,0.0,0.0,0,0.166666667,0.166666667,0,0,0,0
1578,1,2,54.3899,0,0,0,0,0.0,0.0,0.0,0,54.3899,0.0,54.3899,0,1.0,54.3899,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1579,2,2,15.4099,0,0,0,0,0.0,0.0,0.0,0,15.4099,0.0,15.4099,0,1.0,15.4099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.5,0.0,0,0,0,1
1580,3,1,10.3403,0,0,0,0,0.0,0.0,0.0,0,4.6404,0.0,4.6404,0,1.0,10.3403,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.5,0,0,0,1
1581,4,2,13.4587,10,0,0,0,0.0,0.0,0.0,0,5.6999,0.0,5.6999,0,1.0,13.4587,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.5,0.5,0,0,0,1
1582,5,4,20.8922,0,0,0,0,0.0,0.0,0.0,0,13.4587,0.0,13.4587,0,1.0,20.8922,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.6,0.2,0,0,0,1
1583,6,3,30.434,0,0,0,0,0.0,0.0,0.0,0,30.434,0.0,30.434,0,1.0,30.434,0,1,0,0,0.0,0.817529365,1.132994242,0.0,0.383649139,0.531690095,0.3,0.3,0.3,4,0.0,0.0,0.0,0.0,0,0.2,0.4,0,0,0,0
1584,1,3,13.8379,0,0,0,0,0.0,0.0,0.0,0,13.8379,0.0,13.8379,0,1.0,13.8379,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0
1585,1,1,103.8048,0,1,1,1,34.6254,34.6254,0.0,1,69.1794,1.0,34.6254,1,0.33356261,103.8048,1,1,1,1,3.630929754,4.791488175,6.038912801,0.843573758,0.658362621,0.68087724,0.5,0.5,0.5,1,0.66712522,69.2508,0.0,2.0,0,0.0,0.0,1,1,0,2
1586,1,1,17.2089,0,0,0,0,0.0,0.0,0.0,0,17.2089,0.0,17.2089,0,1.0,17.2089,1,0,0,0,0.630929754,1.017782561,1.689454625,0.296081911,0.397322007,0.659529381,0.4,0.4,0.4,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0
1587,2,4,30.6848,0,0,0,0,0.0,0.0,0.0,0,30.6848,0.0,30.6848,0,1.0,30.6848,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.8,0.0,0,0,0,1
1588,1,4,33.5714,0,1,0,0,23.5118,23.5118,2.0,2,10.0596,0.0,23.5118,0,0.700352085,33.5714,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,1
1589,2,6,13.205,0,0,0,0,0.0,0.0,0.0,0,13.205,0.0,13.205,0,1.0,13.205,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,0.0,0.0,0.0,0.0,0,0.5,0.25,0,0,0,1
1590,3,4,42.9176,0,1,0,0,31.3039,31.3039,5.0,5,11.6137,0.0,31.3039,0,0.7293954,42.9176,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1,0.0,0.0,0.0,0.0,0,0.25,0.25,0,1,0,3
1591,4,10,21.58,0,0,0,0,0.0,0.0,0.0,0,21.58,0.0,21.58,0,1.0,21.58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.636363636,0.181818182,0,0,0,1
1592,5,5,18.8791,0,0,0,0,0.0,0.0,0.0,0,18.8791,0.0,18.8791,0,1.0,18.8791,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1,0.0,0.0,0.0,0.0,0,0.307692308,0.076923077,0,0,0,1
1593,1,2,5.7691,0,0,0,0,0.0,0.0,0.0,0,5.7691,0.0,5.7691,0,1.0,5.7691,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1
1594,2,1,10.6829,0,0,0,0,0.0,0.0,0.0,0,10.6829,0.0,10.6829,0,1.0,10.6829,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0.0,0.5,0,0,0,0
1595,3,3,14.7514,0,0,0,0,0.0,0.0,0.0,0,14.7514,0.0,14.7514,0,1.0,14.7514,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,2,0.0,0.0,0.0,0.0,0,0.666666667,0.333333333,0,0,0,1
1596,4,3,16.043,0,0,0,0,0.0,0.0,0.0,0,16.043,0.0,16.043,0,1.0,16.043,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,2,0.0,0.0,0.0,0.0,0,0.4,0.2,0,0,0,1
1597,5,2,48.1316,0,1,0,0,35.0353,35.0353,1.0,1,13.0963,0.0,35.0353,0,0.727906407,48.1316,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,10,0.25,0.25,1,1,0,0
1598,6,3,18.3301,0,0,0,0,0.0,0.0,0.0,0,18.3301,0.0,18.3301,0,1.0,18.3301,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0.5,0.25,0,0,0,0
1599,1,3,20.6491,0,1,0,0,11.7539,11.7539,1.0,1,8.8952,0.0,11.7539,0,0.569220935,20.6491,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,1
1600,2,3,17.126,0,0,0,0,0.0,0.0,0.0,0,17.126,0.0,17.126,0,1.0,17.126,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,0.0,0.0,0.0,0.0,0,0.25,0.5,0,0,0,1
1601,3,5,20.1209,0,1,0,0,14.8621,14.8621,1.0,1,5.2588,0.0,14.8621,0,0.738639922,20.1209,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.571428571,0.142857143,1,1,0,1
1602,4,3,17.4907,0,0,0,0,0.0,0.0,0.0,0,17.4907,0.0,17.4907,0,1.0,17.4907,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1,0.0,0.0,0.0,0.0,0,0.375,0.0,0,0,0,1
1603,5,3,15.4433,0,0,0,0,0.0,0.0,0.0,0,15.4433,0.0,15.4433,0,1.0,15.4433,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,2,0.0,0.0,0.0,0.0,0,0.25,0.5,0,0,0,1
1604,6,3,31.984,0,0,0,0,0.0,0.0,0.0,0,31.984,0.0,31.984,0,1.0,31.984,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,2,0.0,0.0,0.0,0.0,0,0.4,0.2,0,0,0,1
